date,region,ice_coverage,total_water_pixel_count,valid_water_pixel_count,total_pixel_area_km2,total_water_area_km2,valid_water_area_km2,absolute_ice_area_km2,relative_ice_area_km2,absolute_coverage_percent_of_water,relative_coverage_percent_of_water
2007-12-04,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,613750.0,416265.00000000006,66.57627118644068,45.15416949152543
2007-12-04,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,90092.5,100.0,87.89512195121951
2007-12-04,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,192575.0,100.0,90.35777126099707
2007-12-04,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,119375.0,49007.499999999985,63.03630363036304,25.878547854785474
2007-12-04,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1050000.0,748882.5,73.52297592997812,52.43816192560175
2007-12-25,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,837739.9999999999,99.79661016949153,90.87349152542372
2007-12-25,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,97887.5,100.0,95.5
2007-12-25,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,191535.0,100.0,89.86979472140763
2007-12-25,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,142807.5,100.0,75.409900990099
2007-12-25,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1270897.5,99.86870897155362,88.99063457330416
2007-12-07,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,774375.0,560852.5,84.0,60.83823728813559
2007-12-07,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,96470.0,100.0,94.1170731707317
2007-12-07,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,189152.5,100.0,88.75190615835777
2007-12-07,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,156250.0,76050.0,82.50825082508251,40.15841584158416
2007-12-07,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1247500.0,923512.4999999999,87.35229759299781,64.66608315098468
2007-12-10,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,876875.0,655417.5000000001,95.11864406779661,71.09613559322035
2007-12-10,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,96207.50000000001,100.0,93.86097560975611
2007-12-10,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,186145.0,100.0,87.34076246334311
2007-12-10,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,181250.0,101860.0,95.7095709570957,53.78745874587458
2007-12-10,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1375000.0,1040585.0,96.2800875273523,72.86371991247265
2007-12-20,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,836152.5,99.79661016949153,90.70128813559322
2007-12-20,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,98397.50000000003,100.0,95.99756097560979
2007-12-20,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,204170.00000000003,100.0,95.79824046920822
2007-12-20,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,138122.5,100.0,72.93597359735973
2007-12-20,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1277710.0000000002,99.86870897155362,89.46765864332605
2007-12-14,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,784975.0,99.79661016949153,85.14983050847458
2007-12-14,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,96177.49999999999,100.0,93.83170731707315
2007-12-14,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,188310.0,100.0,88.35659824046921
2007-12-14,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,175625.0,107920.00000000001,92.73927392739274,56.9874587458746
2007-12-14,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1412500.0,1178322.5,98.90590809628009,82.50835886214442
2007-12-27,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,836867.5000000002,99.79661016949153,90.77884745762714
2007-12-27,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,98447.5,100.0,96.04634146341463
2007-12-27,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,193737.5,100.0,90.90322580645162
2007-12-27,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,142790.0,100.0,75.4006600660066
2007-12-27,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1272810.0,99.86870897155362,89.12455142231947
2007-12-08,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,824375.0,595677.5,89.42372881355932,64.61586440677966
2007-12-08,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,95612.50000000001,100.0,93.28048780487806
2007-12-08,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,189147.50000000003,100.0,88.74956011730207
2007-12-08,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,170000.0,90637.49999999999,89.76897689768977,47.86138613861385
2007-12-08,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1311250.0,972047.5,91.81619256017505,68.06459518599563
2007-12-06,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,749375.0,502725.0,81.28813559322033,54.532881355932204
2007-12-06,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,94462.49999999999,100.0,92.15853658536584
2007-12-06,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,189892.49999999997,100.0,89.09912023460409
2007-12-06,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,154375.0,70272.5,81.51815181518151,37.10759075907591
2007-12-06,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1220625.0,858242.5000000001,85.47045951859957,60.09575492341358
2007-12-02,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,558125.0,369967.5,60.54237288135593,40.13206779661017
2007-12-02,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,99592.50000000001,100.0,97.16341463414636
2007-12-02,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,189919.99999999997,100.0,89.11202346041054
2007-12-02,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,101875.0,37145.0,53.79537953795379,19.614521452145215
2007-12-02,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,976875.0,697457.5,68.40262582056893,48.837286652078774
2007-12-16,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,841732.5,99.79661016949153,91.30657627118644
2007-12-16,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,98445.0,100.0,96.0439024390244
2007-12-16,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,195202.5,100.0,91.59061583577713
2007-12-16,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,188750.0,125014.99999999999,99.66996699669967,66.0145214521452
2007-12-16,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1425625.0,1261285.0,99.82494529540482,88.31754923413567
2007-12-22,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,834152.5,99.79661016949153,90.48433898305085
2007-12-22,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,96765.00000000001,100.0,94.4048780487805
2007-12-22,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,191897.50000000003,100.0,90.03988269794722
2007-12-22,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,144057.5,100.0,76.06996699669966
2007-12-22,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1267815.0,99.86870897155362,88.77479212253829
2007-12-30,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,871287.5000000001,99.79661016949153,94.51254237288137
2007-12-30,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100915.0,100.0,98.45365853658537
2007-12-30,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,206774.99999999997,100.0,97.02052785923753
2007-12-30,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,161205.0,100.0,85.12475247524752
2007-12-30,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1341272.5,99.86870897155362,93.91842450765864
2007-12-05,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,705625.0,469037.5,76.54237288135593,50.87864406779661
2007-12-05,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,92125.0,100.0,89.8780487804878
2007-12-05,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,190412.49999999997,100.0,89.34310850439881
2007-12-05,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,138750.0,55952.5,73.26732673267327,29.545874587458748
2007-12-05,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1161250.0,808350.0000000001,81.3129102844639,56.60218818380744
2007-12-29,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,867010.0000000001,99.79661016949153,94.04854237288137
2007-12-29,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,100160.00000000001,100.0,97.71707317073172
2007-12-29,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,203602.5,100.0,95.53196480938416
2007-12-29,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,155930.0,100.0,82.33927392739274
2007-12-29,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1327750.0,99.86870897155362,92.97155361050328
2007-12-11,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,899375.0,682200.0,97.55932203389831,74.0013559322034
2007-12-11,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,96127.5,100.0,93.78292682926829
2007-12-11,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,188000.0,100.0,88.21114369501466
2007-12-11,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,188750.0,107050.0,99.66996699669967,56.528052805280524
2007-12-11,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1405000.0,1074327.5,98.38074398249454,75.22643326039388
2007-12-28,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,857370.0,99.79661016949153,93.00284745762711
2007-12-28,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,98952.49999999999,100.0,96.5390243902439
2007-12-28,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,199655.00000000003,100.0,93.67976539589445
2007-12-28,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,148797.5,100.0,78.57293729372937
2007-12-28,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1305795.0,99.86870897155362,91.43422319474836
2007-12-19,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,883372.4999999999,99.79661016949153,95.82345762711864
2007-12-19,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,99522.5,100.0,97.09512195121951
2007-12-19,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,207225.0,100.0,97.2316715542522
2007-12-19,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,142570.0,100.0,75.28448844884488
2007-12-19,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1333725.0,99.86870897155362,93.38993435448579
2007-12-09,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,864375.0,634300.0,93.76271186440678,68.80542372881357
2007-12-09,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,95997.5,100.0,93.65609756097561
2007-12-09,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,186477.50000000003,100.0,87.4967741935484
2007-12-09,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,174375.0,94385.0,92.07920792079209,49.84026402640264
2007-12-09,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1355625.0,1012085.0,94.9234135667396,70.86809628008753
2007-12-15,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,812327.5000000001,99.79661016949153,88.11688135593222
2007-12-15,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,96867.5,100.0,94.50487804878048
2007-12-15,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,191760.00000000003,100.0,89.97536656891498
2007-12-15,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,181250.0,116797.5,95.7095709570957,61.67524752475247
2007-12-15,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1418125.0,1218667.5,99.29978118161925,85.33339168490153
2007-12-17,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,860402.5000000001,99.79661016949153,93.3317966101695
2007-12-17,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,99300.0,100.0,96.8780487804878
2007-12-17,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,199687.5,100.0,93.69501466275659
2007-12-17,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,130397.5,100.0,68.85676567656766
2007-12-17,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1290757.5,99.86870897155362,90.38126914660832
2007-12-18,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,877075.0,99.79661016949153,95.14033898305084
2007-12-18,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,99334.99999999999,100.0,96.9121951219512
2007-12-18,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,205152.50000000003,100.0,96.25923753665691
2007-12-18,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,139382.5,100.0,73.6013201320132
2007-12-18,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1321937.5000000002,99.86870897155362,92.5645514223195
2007-12-01,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,540000.0,342160.0,58.57627118644068,37.115661016949154
2007-12-01,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,99392.5,100.0,96.96829268292683
2007-12-01,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,187067.5,100.0,87.77360703812317
2007-12-01,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,87500.0,27809.999999999996,46.2046204620462,14.685148514851484
2007-12-01,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,944375.0,657037.5,66.12691466083152,46.00700218818381
2007-12-31,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,883740.0,99.79661016949153,95.8633220338983
2007-12-31,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,101067.5,100.0,98.60243902439024
2007-12-31,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,208089.99999999997,100.0,97.63753665689148
2007-12-31,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,164252.50000000003,100.0,86.73399339933995
2007-12-31,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1358305.0,99.86870897155362,95.11107221006566
2007-12-24,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,819275.0000000001,99.79661016949153,88.87050847457628
2007-12-24,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,97815.0,100.0,95.42926829268292
2007-12-24,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,196255.00000000003,100.0,92.08445747800587
2007-12-24,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,142955.0,100.0,75.48778877887788
2007-12-24,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1257210.0,99.86870897155362,88.03221006564551
2007-12-23,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,842882.5,99.79661016949153,91.43132203389831
2007-12-23,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,97579.99999999999,100.0,95.19999999999999
2007-12-23,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,190705.00000000003,100.0,89.48035190615838
2007-12-23,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,146005.0,100.0,77.0983498349835
2007-12-23,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1278145.0,99.86870897155362,89.4981181619256
2007-12-03,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,579375.0,392727.5,62.847457627118644,42.60094915254237
2007-12-03,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,99002.5,100.0,96.58780487804877
2007-12-03,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,194782.5,100.0,91.39354838709679
2007-12-03,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,121875.0,52449.99999999999,64.35643564356435,27.69636963696369
2007-12-03,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1018125.0,739915.0,71.29102844638949,51.81024070021883
2007-12-21,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,815682.5000000001,99.79661016949153,88.48081355932204
2007-12-21,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,97440.0,100.0,95.06341463414634
2007-12-21,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,195400.0,100.0,91.68328445747801
2007-12-21,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,135325.00000000003,100.0,71.45874587458746
2007-12-21,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1244782.5,99.86870897155362,87.16201312910285
2007-12-26,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,827272.5,99.79661016949153,89.73803389830508
2007-12-26,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,98027.5,100.0,95.63658536585365
2007-12-26,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,189807.5,100.0,89.0592375366569
2007-12-26,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,146710.0,100.0,77.47062706270627
2007-12-26,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1262830.0,99.86870897155362,88.4257330415755
2007-01-31,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,899122.5,99.79661016949153,97.53193220338983
2007-01-31,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,97007.50000000001,100.0,94.64146341463416
2007-01-31,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,202455.0,100.0,94.99354838709677
2007-01-31,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,167345.00000000003,100.0,88.36699669966998
2007-01-31,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1367127.5,99.86870897155362,95.72884026258205
2007-01-04,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,768325.0,99.79661016949153,83.34372881355932
2007-01-04,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,98935.00000000001,100.0,96.52195121951222
2007-01-04,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,185455.0,100.0,87.01700879765396
2007-01-04,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,129502.5,100.0,68.38415841584158
2007-01-04,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1183210.0,99.86870897155362,82.85059080962802
2007-01-06,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,791750.0000000001,99.79661016949153,85.88474576271187
2007-01-06,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,98042.5,100.0,95.65121951219511
2007-01-06,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,192994.99999999997,100.0,90.55483870967741
2007-01-06,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,135695.0,100.0,71.65412541254126
2007-01-06,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1219454.9999999998,99.86870897155362,85.388533916849
2007-01-25,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,889810.0000000001,99.79661016949153,96.52176271186443
2007-01-25,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,97982.5,100.0,95.59268292682927
2007-01-25,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,198522.49999999997,100.0,93.14838709677417
2007-01-25,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,154575.0,100.0,81.62376237623762
2007-01-25,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1341977.4999999998,99.86870897155362,93.96778993435447
2007-01-30,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,900737.4999999999,99.79661016949153,97.70711864406778
2007-01-30,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,96969.99999999999,100.0,94.60487804878048
2007-01-30,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,199637.5,100.0,93.67155425219941
2007-01-30,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,155562.5,100.0,82.14521452145215
2007-01-30,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1354090.0,99.86870897155362,94.81592997811816
2007-01-19,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,887959.9999999999,99.79661016949153,96.3210847457627
2007-01-19,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,99185.0,100.0,96.76585365853659
2007-01-19,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,203042.5,100.0,95.26920821114369
2007-01-19,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,160135.0,100.0,84.55973597359736
2007-01-19,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1351382.5,99.86870897155362,94.62634573304157
2007-01-10,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,823887.5000000001,99.79661016949153,89.37084745762714
2007-01-10,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,96337.49999999999,100.0,93.98780487804876
2007-01-10,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,193797.5,100.0,90.93137829912024
2007-01-10,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,142075.0,100.0,75.02310231023102
2007-01-10,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1257165.0,99.86870897155362,88.0290590809628
2007-01-02,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,782672.5,99.79661016949153,84.90006779661017
2007-01-02,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,95117.49999999999,100.0,92.79756097560974
2007-01-02,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,183502.50000000003,100.0,86.10087976539592
2007-01-02,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,122847.49999999999,100.0,64.86996699669966
2007-01-02,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1185147.5,99.86870897155362,82.98625820568928
2007-01-18,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,879192.4999999999,99.79661016949153,95.37003389830507
2007-01-18,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,99450.0,100.0,97.02439024390243
2007-01-18,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,202322.5,100.0,94.93137829912024
2007-01-18,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,156660.0,100.0,82.72475247524753
2007-01-18,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1338675.0,99.86870897155362,93.73654266958424
2007-01-24,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,889284.9999999999,99.79661016949153,96.46481355932201
2007-01-24,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,98014.99999999999,100.0,95.62439024390243
2007-01-24,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,196517.5,100.0,92.20762463343108
2007-01-24,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,150085.00000000003,100.0,79.25280528052807
2007-01-24,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1334992.5000000002,99.86870897155362,93.47868708971555
2007-01-11,Hudson Bay,,1475.0,1475.0,921875.0,843708.7275383349,921875.0,920000.0,838452.4999999999,99.79661016949153,90.95077966101694
2007-01-11,Gulf of Boothia,,164.0,164.0,102500.0,96784.76420999649,102500.0,102500.0,96487.5,100.0,94.1341463414634
2007-01-11,Foxe Basin,,341.0,341.0,213125.0,209012.1625774843,213125.0,213125.0,195219.99999999997,100.0,91.59882697947212
2007-01-11,Hudson Strait,,303.0,303.0,189375.0,180206.42215591343,189375.0,189375.0,148577.5,100.0,78.45676567656766
2007-01-11,Gesamtregion,,2285.0,2285.0,1428125.0,1330611.2353663843,1428125.0,1426250.0,1279899.9999999998,99.86870897155362,89.62100656455141
